Mst. ID,Messstellen Name,Jahr,Bundesland,Flussgebiet,Seehöhe
107839,Absdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,182
115063,Abtenau,2017,Salzburg,Salzachgebiet,711
104489,Ach-Burghausen,2017,Oberösterreich,Salzachgebiet,473
101345,Achenkirch,2017,Tirol,Donaugebiet oberhalb des Inn,906
115154,Ackernalm,2017,Tirol,Inngebiet oberhalb der Salzach,1324
106153,Admont,2017,Steiermark,Ennsgebiet,700
111963,Aflenz Kurort,2017,Steiermark,Murgebiet,784
113548,Afritz,2017,Kärnten,Draugebiet,715
106104,Aigen im Ennstal,2017,Steiermark,Ennsgebiet,640
100842,Alberschwende,2017,Vorarlberg,Rheingebiet,717
108183,Alland (Autobahnmeisterei),2017,Niederösterreich,Donaugebiet zwischen Enns und March,339
108670,Alland-Groisbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,387
115097,Allentsteig,2017,Niederösterreich,Marchgebiet,599
105486,Almsee-Fischerau,2017,Oberösterreich,Traungebiet,574
111435,Alpl,2017,Steiermark,Raabgebiet,1020
115568,Annaberg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,924
126029,Annaberg,2017,Salzburg,Salzachgebiet,720
113035,Anras,2017,Tirol,Draugebiet,1300
110569,Apetlon,2017,Burgenland,Rabnitzgebiet,118
107557,Arbesbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,854
113746,Arnoldstein,2017,Kärnten,Draugebiet,580
109058,Artstetten-Nussendorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,599
112904,Arzberg,2017,Steiermark,Raabgebiet,566
106732,Arztaler Hochleger,2017,Tirol,Inngebiet oberhalb der Salzach,2130
104695,Aschach an der Donau,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,292
103218,Aschau,2017,Tirol,Inngebiet oberhalb der Salzach,1005
109959,Aspang,2017,Niederösterreich,Leithagebiet,454
103374,Assling-Vergein,2017,Tirol,Draugebiet,1400
105395,Attersee,2017,Oberösterreich,Traungebiet,495
109140,Atzenbrugg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,196
100560,Au-Argenau,2017,Vorarlberg,Rheingebiet,807
110239,Ausseraigen,2017,Niederösterreich,Leithagebiet,681
115675,Ausserhalbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,490
103309,Axams,2017,Tirol,Inngebiet oberhalb der Salzach,890
101543,Baad,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1305
113803,Babniak,2017,Kärnten,Draugebiet,453
105122,Bad Aussee,2017,Steiermark,Traungebiet,665
113522,Bad Bleiberg,2017,Kärnten,Draugebiet,909
108555,Bad Deutsch-Altenburg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,173
112417,Bad Gleichenberg,2017,Steiermark,Murgebiet,303
105213,Bad Goisern,2017,Oberösterreich,Traungebiet,505
105262,Bad Ischl,2017,Oberösterreich,Traungebiet,469
104943,Bad Leonfelden,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,725
106039,Bad Mitterndorf,2017,Steiermark,Ennsgebiet,808
112482,Bad Radkersburg,2017,Steiermark,Murgebiet,207
115683,Bad Schönau,2017,Niederösterreich,Raabgebiet,474
111005,Bad Waltersdorf,2017,Steiermark,Raabgebiet,285
103630,Badgastein,2017,Salzburg,Salzachgebiet,1100
106740,Baierhof,2017,Tirol,Inngebiet oberhalb der Salzach,1365
109686,Baumgarten an der March,2017,Niederösterreich,Marchgebiet,144
106484,Behamberg,2017,Niederösterreich,Ennsgebiet,495
115105,Berndorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,337
109769,Bernhardsthal,2017,Niederösterreich,Marchgebiet,169
111138,Bernstein,2017,Burgenland,Raabgebiet,631
101246,Berwang,2017,Tirol,Donaugebiet oberhalb des Inn,1295
100545,Biberacher Hütte,2017,Vorarlberg,Rheingebiet,1840
101907,Bieltal,2017,Tirol,Inngebiet oberhalb der Salzach,2500
100487,Bildstein,2017,Vorarlberg,Rheingebiet,720
123117,Birkfeld (Schule),2017,Steiermark,Raabgebiet,680
119313,Alplhütte,2017,Tirol,Inngebiet oberhalb der Salzach,1500
100883,Altach,2017,Vorarlberg,Rheingebiet,412
108746,Altenburg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,393
110197,Altereralm,2017,Tirol,Inngebiet oberhalb der Salzach,1620
104380,Altheim,2017,Oberösterreich,Inngebiet unterhalb der Salzach,358
115667,Altlichtenwarth,2017,Niederösterreich,Marchgebiet,209
109710,Altmanns,2017,Niederösterreich,Moldaugebiet,590
105767,Altmünster,2017,Oberösterreich,Traungebiet,517
109124,Altpölla,2017,Niederösterreich,Donaugebiet zwischen Enns und March,465
103333,Am Nachtsöllberg,2017,Tirol,Inngebiet oberhalb der Salzach,995
100933,Amerlügen (Saminaweg),2017,Vorarlberg,Rheingebiet,760
119479,Ammerwald,2017,Tirol,Donaugebiet oberhalb des Inn,1090
107110,Amstetten,2017,Niederösterreich,Donaugebiet zwischen Enns und March,266
110585,Andau,2017,Burgenland,Rabnitzgebiet,119
100636,Andelsbuch,2017,Vorarlberg,Rheingebiet,600
107748,Brand-Laaben,2017,Niederösterreich,Donaugebiet zwischen Enns und March,317
102749,Brandenberg,2017,Tirol,Inngebiet oberhalb der Salzach,920
114363,Brandl-Koralpe,2017,Kärnten,Draugebiet,1485
100271,Brandner Gletscher,2017,Vorarlberg,Rheingebiet,2700
104323,Braunau am Inn,2017,Oberösterreich,Inngebiet unterhalb der Salzach,360
119529,Braunschweiger Hütte,2017,Tirol,Inngebiet oberhalb der Salzach,2740
100859,Bregenz,2017,Vorarlberg,Rheingebiet,425
100776,Bregenz (Altreuteweg),2017,Vorarlberg,Rheingebiet,447
100750,Bregenz-Rieden,2017,Vorarlberg,Rheingebiet,430
106542,Breitenau,2017,Oberösterreich,Ennsgebiet,514
112003,Breitenau bei Mixnitz,2017,Steiermark,Murgebiet,560
123034,Breitenbach,2017,Steiermark,Murgebiet,880
109330,Breitenfeld,2017,Niederösterreich,Marchgebiet,568
115691,Breitenstein,2017,Niederösterreich,Leithagebiet,722
109983,Bromberg,2017,Niederösterreich,Leithagebiet,419
114272,Diex,2017,Kärnten,Draugebiet,1150
109306,Dobersberg,2017,Niederösterreich,Marchgebiet,488
102616,Dominikushütte,2017,Tirol,Inngebiet oberhalb der Salzach,1800
106500,Donnersbachwald,2017,Steiermark,Ennsgebiet,980
110460,Donnerskirchen,2017,Burgenland,Rabnitzgebiet,126
110650,Donnerskirchen (Waldgasse),2017,Burgenland,Rabnitzgebiet,206
100735,Doren,2017,Vorarlberg,Rheingebiet,710
115840,Dornbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,454
100479,Dornbirn,2017,Vorarlberg,Rheingebiet,441
114454,Drasendorf,2017,Kärnten,Draugebiet,580
115717,Drasenhofen,2017,Niederösterreich,Marchgebiet,214
110445,Draßburg,2017,Burgenland,Rabnitzgebiet,229
114165,Dreifaltigkeit,2017,Kärnten,Draugebiet,1180
103085,Dresdner Hütte,2017,Tirol,Inngebiet oberhalb der Salzach,2290
115733,Drosendorf,2017,Niederösterreich,Marchgebiet,390
102665,Durlaßboden,2017,Tirol,Inngebiet oberhalb der Salzach,1432
102673,Durlaßboden,2017,Tirol,Inngebiet oberhalb der Salzach,1432
106757,Dörfl (Voldertal),2017,Tirol,Inngebiet oberhalb der Salzach,1440
111468,Dürnbach im Burgenland,2017,Burgenland,Raabgebiet,292
109546,Dürnkrut,2017,Niederösterreich,Marchgebiet,163
106690,Dürrnberg,2017,Salzburg,Salzachgebiet,726
105577,Ebelsberg (Gottschallingerstr),2017,Oberösterreich,Traungebiet,261
105734,Ebensee (Wasserwerk),2017,Oberösterreich,Traungebiet,422
115741,Ebenwald,2017,Niederösterreich,Donaugebiet zwischen Enns und March,1034
111179,Eberau,2017,Burgenland,Raabgebiet,215
110783,Eberschwang,2017,Oberösterreich,Inngebiet unterhalb der Salzach,535
100453,Ebnit,2017,Vorarlberg,Rheingebiet,1051
110130,Ebreichsdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,199
108522,Eckartsau,2017,Niederösterreich,Donaugebiet zwischen Enns und March,146
110536,Edmundshof,2017,Burgenland,Rabnitzgebiet,148
104984,Eferding,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,274
100644,Egg,2017,Vorarlberg,Rheingebiet,660
115626,Eggenburg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,362
101485,Ehrwald,2017,Tirol,Donaugebiet oberhalb des Inn,960
112268,Eibiswald,2017,Steiermark,Murgebiet,360
115592,Eichenbrunn,2017,Niederösterreich,Marchgebiet,259
111161,Eisenberg an der Pinka,2017,Burgenland,Raabgebiet,247
101675,Eisenerzer Ramsau,2017,Steiermark,Ennsgebiet,1020
113894,Eisenkappel,2017,Kärnten,Draugebiet,623
110734,Eisenstadt,2017,Burgenland,Rabnitzgebiet,195
110437,Eisenstadt,2017,Burgenland,Rabnitzgebiet,184
102806,Ellmau,2017,Tirol,Inngebiet oberhalb der Salzach,750
101196,Elmen-Martinau,2017,Tirol,Donaugebiet oberhalb des Inn,954
111088,Eltendorf,2017,Burgenland,Raabgebiet,244
105643,Enns,2017,Oberösterreich,Donaugebiet zwischen Traun und Enns,259
107128,Ennsbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,244
107847,Enzersdorf im Thale,2017,Niederösterreich,Donaugebiet zwischen Enns und March,264
109157,Ernstbrunn,2017,Niederösterreich,Marchgebiet,268
115766,Ernsthofen,2017,Niederösterreich,Ennsgebiet,284
115774,Etzelsreith,2017,Niederösterreich,Donaugebiet zwischen Enns und March,532
103895,Eugendorf,2017,Salzburg,Salzachgebiet,520
101659,Faak am See,2017,Kärnten,Draugebiet,585
107821,Fahndorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,331
114652,Falkert,2017,Kärnten,Draugebiet,1855
113449,Farchtensee,2017,Kärnten,Draugebiet,990
103341,Bromberg,2017,Tirol,Inngebiet oberhalb der Salzach,1180
110049,Bruck an der Leitha,2017,Niederösterreich,Leithagebiet,158
111898,Bruck an der Mur,2017,Steiermark,Murgebiet,482
110056,Bruckneudorf-Heidehof,2017,Burgenland,Leithagebiet,166
106658,Brunnbach,2017,Oberösterreich,Ennsgebiet,595
106237,Brunngraben,2017,Steiermark,Ennsgebiet,710
101626,Buchacker,2017,Tirol,Inngebiet oberhalb der Salzach,1425
111989,Buchberg,2017,Steiermark,Murgebiet,880
110270,Buchberg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,460
122770,Buchkogel,2017,Burgenland,Rabnitzgebiet,428
101394,Bärenbad,2017,Tirol,Donaugebiet oberhalb des Inn,1480
113787,Bärental,2017,Kärnten,Draugebiet,1000
112490,Bärnbach,2017,Steiermark,Murgebiet,420
107540,Bärnkopf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,962
103622,Böckstein,2017,Salzburg,Salzachgebiet,1140
100628,Bödele,2017,Vorarlberg,Rheingebiet,1150
111971,Bürgeralm bei Aflenz,2017,Steiermark,Murgebiet,1500
109082,Christenthal,2017,Niederösterreich,Donaugebiet zwischen Enns und March,650
100263,Dalaas,2017,Vorarlberg,Rheingebiet,951
100578,Damüls-Uga,2017,Vorarlberg,Rheingebiet,1913
106674,Defregger Haus,2017,Tirol,Draugebiet,2970
114389,Dellach im Drautal,2017,Kärnten,Draugebiet,628
110015,Deutsch Brodersdorf,2017,Niederösterreich,Leithagebiet,198
110692,Deutsch Jahrndorf,2017,Burgenland,Donaugebiet zwischen March und Leitha,131
111443,Deutsch Kaltenbrunn,2017,Burgenland,Raabgebiet,358
109199,Deutsch Wagram,2017,Niederösterreich,Donaugebiet zwischen Enns und March,158
110601,Deutschkreutz,2017,Burgenland,Rabnitzgebiet,175
112342,Deutschlandsberg,2017,Steiermark,Murgebiet,410
121012,Diedamskopf,2017,Vorarlberg,Rheingebiet,1796
106633,Birnberg,2017,Steiermark,Ennsgebiet,820
104133,Bischofshofen,2017,Salzburg,Salzachgebiet,543
100602,Bizau,2017,Vorarlberg,Rheingebiet,705
113555,Bleistätter Moor,2017,Kärnten,Draugebiet,510
100362,Blons,2017,Vorarlberg,Rheingebiet,772
101071,Bludenz,2017,Vorarlberg,Rheingebiet,578
101170,Boden,2017,Tirol,Donaugebiet oberhalb des Inn,1355
113837,Bodental,2017,Kärnten,Draugebiet,1058
119362,Bodenwald,2017,Tirol,Donaugebiet oberhalb des Inn,1280
106617,Bodinggraben,2017,Oberösterreich,Ennsgebiet,640
112466,Bonisdorf,2017,Burgenland,Murgebiet,376
106609,Bosruckhütte,2017,Oberösterreich,Ennsgebiet,1036
106682,Bramberg,2017,Salzburg,Salzachgebiet,844
100313,Brand,2017,Vorarlberg,Rheingebiet,1005
100438,Fussach,2017,Vorarlberg,Rheingebiet,400
112896,Gaberl,2017,Steiermark,Murgebiet,1160
105056,Gablitz,2017,Niederösterreich,Donaugebiet zwischen Enns und March,284
114736,Gaisberg,2017,Kärnten,Draugebiet,930
101667,Gaishorn,2017,Steiermark,Ennsgebiet,720
100420,Gaissau,2017,Vorarlberg,Rheingebiet,400
105619,Gallneukirchen,2017,Oberösterreich,Donaugebiet zwischen Traun und Enns,330
101949,Galtür,2017,Tirol,Inngebiet oberhalb der Salzach,1587
100156,Gargellener Kopf,2017,Vorarlberg,Rheingebiet,2210
115790,Gars am Kamp,2017,Niederösterreich,Donaugebiet zwischen Enns und March,270
101030,Gasselsdorf,2017,Steiermark,Murgebiet,780
110064,Gattendorf,2017,Burgenland,Leithagebiet,150
104927,Geboltskirchen,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,540
112862,Gedersberg,2017,Steiermark,Murgebiet,390
108761,Gedersdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,196
101832,Gepatschalpe,2017,Tirol,Inngebiet oberhalb der Salzach,1899
109645,Geras,2017,Niederösterreich,Marchgebiet,464
104026,Geretsberg,2017,Oberösterreich,Inngebiet unterhalb der Salzach,505
102681,Gerlos,2017,Tirol,Inngebiet oberhalb der Salzach,1263
102699,Gerlos-Gmünd,2017,Tirol,Inngebiet oberhalb der Salzach,1180
107433,Gföhl,2017,Niederösterreich,Donaugebiet zwischen Enns und March,582
115808,Ginzersdorf,2017,Niederösterreich,Marchgebiet,176
102632,Ginzling,2017,Tirol,Inngebiet oberhalb der Salzach,1060
103879,Glanegg,2017,Salzburg,Salzachgebiet,450
112946,Glanz,2017,Steiermark,Murgebiet,476
111351,Glashütten bei Langeck,2017,Burgenland,Raabgebiet,431
111450,Glasing,2017,Burgenland,Raabgebiet,209
115071,Glein,2017,Steiermark,Murgebiet,702
112524,Gleinstätten,2017,Steiermark,Murgebiet,303
110833,Gleisdorf,2017,Steiermark,Raabgebiet,375
114371,Glocknerhaus,2017,Kärnten,Draugebiet,2140
101782,Glockturm,2017,Tirol,Inngebiet oberhalb der Salzach,2800
109868,Gloggnitz,2017,Niederösterreich,Leithagebiet,509
105718,Gmunden-Traundorf,2017,Oberösterreich,Traungebiet,456
109215,Gmünd,2017,Niederösterreich,Moldaugebiet,498
114579,Goldeck,2017,Kärnten,Draugebiet,1885
104745,Goldwörth,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,260
103820,Golling-Torren,2017,Salzburg,Salzachgebiet,473
106229,Gollrad-Wegscheid,2017,Steiermark,Ennsgebiet,850
100891,Golm-Grüneck,2017,Vorarlberg,Rheingebiet,1919
119735,Golzentipp-Gudis,2017,Tirol,Draugebiet,2170
105197,Gosau,2017,Oberösterreich,Traungebiet,765
119669,Gossenkölle,2017,Tirol,Inngebiet oberhalb der Salzach,2500
108647,Grabenegg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,274
114587,Grades-Klachl,2017,Kärnten,Draugebiet,725
102566,Gradlaste,2017,Tirol,Inngebiet oberhalb der Salzach,1060
107565,Grafenschlag,2017,Niederösterreich,Donaugebiet zwischen Enns und March,787
107698,Grafenwörth,2017,Niederösterreich,Donaugebiet zwischen Enns und March,190
101360,Gramai NL,2017,Tirol,Donaugebiet oberhalb des Inn,1330
101162,Gramais,2017,Tirol,Donaugebiet oberhalb des Inn,1320
112078,Gratkorn,2017,Steiermark,Murgebiet,392
112102,Graz (Flugplatz),2017,Steiermark,Murgebiet,340
112094,Graz (Universität),2017,Steiermark,Murgebiet,366
112086,Graz-Andritz,2017,Steiermark,Murgebiet,361
101063,Graz-Gries,2017,Steiermark,Murgebiet,350
113126,Greifenburg,2017,Kärnten,Draugebiet,610
106963,Grein,2017,Oberösterreich,Donaugebiet zwischen Enns und March,270
106641,Greith,2017,Steiermark,Ennsgebiet,945
109041,Gresten,2017,Niederösterreich,Donaugebiet zwischen Enns und March,398
111294,Fehring,2017,Steiermark,Raabgebiet,260
109173,Feichtenbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,493
113738,Feistritz an der Gail,2017,Kärnten,Draugebiet,561
114900,Felbertauerntunnel-Süd,2017,Tirol,Draugebiet,1637
100008,Feldbach,2017,Steiermark,Raabgebiet,323
100396,Feldkirch-Gisingen,2017,Vorarlberg,Rheingebiet,440
101808,Fendels,2017,Tirol,Inngebiet oberhalb der Salzach,1343
113845,Ferlach,2017,Kärnten,Draugebiet,459
123216,Festenburg-Hinterberg,2017,Steiermark,Raabgebiet,920
105296,Feuerkogel,2017,Oberösterreich,Traungebiet,1618
100677,Feuerstätter Sättele,2017,Vorarlberg,Rheingebiet,1413
103135,Fieberbrunn,2017,Tirol,Inngebiet oberhalb der Salzach,850
105940,Filzmoos,2017,Salzburg,Ennsgebiet,1050
119222,Finstertal-Gametzköpfl,2017,Tirol,Inngebiet oberhalb der Salzach,2470
101592,Fischbach,2017,Steiermark,Raabgebiet,1050
105908,Flachau,2017,Salzburg,Ennsgebiet,910
115782,Flachberg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,179
111401,Fladnitzberg,2017,Steiermark,Raabgebiet,1070
113951,Flattnitz,2017,Kärnten,Murgebiet,1430
101519,Flirsch,2017,Tirol,Inngebiet oberhalb der Salzach,1204
101923,Fluchthornferner,2017,Tirol,Inngebiet oberhalb der Salzach,2750
101212,Forchach,2017,Tirol,Donaugebiet oberhalb des Inn,910
110403,Forchtenstein,2017,Burgenland,Rabnitzgebiet,397
108175,Forsthaus Lobau,2017,Wien,Donaugebiet zwischen Enns und March,156
110775,Frankenau,2017,Burgenland,Rabnitzgebiet,208
105429,Frankenburg,2017,Oberösterreich,Traungebiet,515
107300,Frankenfels,2017,Niederösterreich,Donaugebiet zwischen Enns und March,468
119198,Franz-Senn-Hütte,2017,Tirol,Inngebiet oberhalb der Salzach,2150
108969,Franzensdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,152
100925,Frastanz,2017,Vorarlberg,Rheingebiet,487
106724,Frauenkirchen,2017,Burgenland,Rabnitzgebiet,122
123059,Frauental,2017,Steiermark,Murgebiet,350
100867,Fraxern,2017,Vorarlberg,Rheingebiet,807
112615,Frein an der Mürz,2017,Steiermark,Murgebiet,867
114496,Fresach,2017,Kärnten,Draugebiet,683
110940,Friedberg-Ortgraben,2017,Steiermark,Raabgebiet,550
104976,Friedburg,2017,Oberösterreich,Inngebiet unterhalb der Salzach,512
113993,Friesach,2017,Kärnten,Draugebiet,640
102574,Friesenberghaus,2017,Tirol,Inngebiet oberhalb der Salzach,2500
119560,Frischmannhütte,2017,Tirol,Inngebiet oberhalb der Salzach,2180
112037,Frohnleiten,2017,Steiermark,Murgebiet,420
101766,Furgglersee,2017,Tirol,Inngebiet oberhalb der Salzach,2330
108258,Furth-Harras,2017,Niederösterreich,Donaugebiet zwischen Enns und March,488
105353,Fuschl,2017,Salzburg,Traungebiet,670
103978,Grubhof-St.Martin,2017,Salzburg,Salzachgebiet,630
119800,Gaudeamushütte,2017,Tirol,Inngebiet oberhalb der Salzach,1580
106047,Gröbming,2017,Steiermark,Ennsgebiet,766
105494,Grünau-Almegg,2017,Oberösterreich,Traungebiet,540
102624,Grüne-Wand-Hütte,2017,Tirol,Inngebiet oberhalb der Salzach,1460
119834,Gschlössboden,2017,Tirol,Draugebiet,1730
112698,Gschnaidt,2017,Steiermark,Murgebiet,1128
119412,Gschnitz-Obertal,2017,Tirol,Inngebiet oberhalb der Salzach,1280
103192,Gschößwand,2017,Tirol,Inngebiet oberhalb der Salzach,1790
106161,Gstatterboden,2017,Steiermark,Ennsgebiet,580
101436,Gufferthütte,2017,Tirol,Donaugebiet oberhalb des Inn,1415
104638,Guglwald,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,727
116459,Gumpoldskirchen,2017,Niederösterreich,Donaugebiet zwischen Enns und March,218
115816,Guntersdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,246
116244,Guntramsdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,186
106864,Gutau,2017,Oberösterreich,Donaugebiet zwischen Enns und March,581
105080,Heiligenkreuz,2017,Burgenland,Raabgebiet,228
